Mapping parameters for Rhincodon typus (Whale shark)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1215)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Rhincodon,typus,-19.75,166.25,3116:496:3,2407,26.2400951385498,1.65346896648407,34.9716529846191,34.6800117492676,0.85200002649799,0,153.190185546875,129
Rhincodon,typus,-19.25,35.75,3103:495:2,4,26.4395313262939,26.8852729797363,28.2353591918945,35.0959587097168,14.9480002000928,0,210.936416625977,22
Rhincodon,typus,-19.25,116.25,3111:496:1,211,27.1209373474121,19.9857501983643,34.9160614013672,34.9732666015625,3.51700000464916,0,151.605758666992,196
Rhincodon,typus,-19.25,147.75,3114:497:2,27,25.6693706512451,25.621280670166,35.2637367248535,35.1385154724121,11.196999810636001,0,208.77702331543,26
Rhincodon,typus,-19.25,163.75,3116:393:2,666,26.2031173706055,8.42886352539063,34.9730110168457,34.5200805664063,1.12000002991408,0,201.245101928711,108
Rhincodon,typus,-19.25,-92.25,5109:392:1,4259,21.2678699493408,1.43257594108582,35.7678146362305,34.6917419433594,3.53699992410839,0,149.445510864258,1551
Rhincodon,typus,-19.25,-141.25,5114:391:1,2959,26.7573165893555,2.83831310272217,36.1674728393555,34.5718040466309,0.625999993644655,0,147.218643188477,227
Rhincodon,typus,-19.25,-169.75,5116:499:2,3231,26.984468460083,1.0528290271759,35.3122711181641,34.7168960571289,0.310000003082678,0,198.698150634766,25
Rhincodon,typus,-18.75,49.25,3104:489:3,385,26.338077545166,25.666919708252,34.8486328125,35.0010375976563,12.7860000357032,0,211.073501586914,17
Rhincodon,typus,-18.75,111.75,3111:381:4,4059,26.4349136352539,0.869628012180328,34.807804107666,34.7136421203613,1.62100000306964,0,190.89453125,446
Rhincodon,typus,-18.75,112.75,3111:382:4,2243,26.5941944122314,1.96973598003387,34.815315246582,34.7205619812012,1.67899997904897,0,151.394454956055,396
Rhincodon,typus,-18.75,114.75,3111:384:4,1659,27.1222801208496,2.92138910293579,34.8165283203125,34.700611114502,1.90499995369464,0,121.810813903809,281
Rhincodon,typus,-18.75,115.75,3111:485:4,1178,27.3043689727783,4.70208883285522,34.8334350585938,34.6319694519043,1.98299996554852,0,101.214263916016,257
Rhincodon,typus,-18.75,116.75,3111:486:4,486,27.3976631164551,9.60095024108887,34.8588790893555,34.7961273193359,2.85999989137053,0,122.840293884277,246
Rhincodon,typus,-18.75,119.75,3111:489:4,77,27.4294013977051,25.1084175109863,34.9091453552246,34.7347679138184,4.29000006988645,0,204.518310546875,149
Rhincodon,typus,-18.75,147.25,3114:487:3,22,25.9168071746826,25.702823638916,35.1795196533203,35.1642036437988,6.51000021025538,0,208.039077758789,85
Rhincodon,typus,-18.75,-168.75,5116:488:4,4682,27.2063274383545,0.703019976615906,35.3714904785156,34.7125930786133,0.24600001052022002,0,208.95378112793,158
Rhincodon,typus,-18.75,-174.25,5117:384:3,943,26.9483394622803,5.26568508148193,35.1337242126465,34.3752174377441,0.563999987207353,0,189.911071777344,26
Rhincodon,typus,-18.25,40.25,3104:380:1,2512,27.2674293518066,2.06868004798889,35.035961151123,34.7757759094238,4.21700021252036,0,175.541168212891,204
Rhincodon,typus,-18.25,41.25,3104:381:1,2518,27.3339748382568,2.11956596374512,35.0144271850586,34.7733383178711,3.50599992088974,0,167.695022583008,247
Rhincodon,typus,-18.25,43.25,3104:383:1,1606,27.5310363769531,3.19229793548584,34.8707046508789,34.7336311340332,2.8589998837560398,0,128.819137573242,132
Rhincodon,typus,-18.25,146.25,3114:486:1,19,25.8442153930664,25.9644393920898,35.2043533325195,35.0468940734863,17.9120004177094,0,208.531921386719,20
Rhincodon,typus,-17.75,38.75,3103:478:4,1520,27.100076675415,3.7103910446167,34.8529663085938,34.7379989624023,6.69299997389317,0,118.410163879395,85
Rhincodon,typus,-17.75,43.25,3104:373:3,998,27.5239639282227,12.592378616333,34.8926239013672,35.0505638122559,3.41799994930625,0,175.718139648438,130
Rhincodon,typus,-17.75,43.75,3104:373:4,124,27.5778579711914,27.3088855743408,34.706298828125,35.0656776428223,10.0370002910495,0,204.726181030273,79
Rhincodon,typus,-17.75,52.75,3105:372:4,4860,26.532341003418,0.672315001487732,34.9755706787109,34.7126617431641,1.17699999827892,0,207.1162109375,361
Rhincodon,typus,-17.75,109.75,3110:479:4,5461,26.529993057251,0.696614027023315,34.7117881774902,34.7120018005371,1.0849999962374601,0,200.690582275391,664
Rhincodon,typus,-17.75,114.75,3111:374:4,2077,27.353084564209,2.13628792762756,34.7168464660645,34.7241401672363,1.47300004027784,0,141.179626464844,391
Rhincodon,typus,-17.75,115.75,3111:475:4,1816,27.548023223877,2.90633106231689,34.7165603637695,34.671558380127,1.5670000575482799,0,122.303497314453,366
Rhincodon,typus,-17.75,116.75,3111:476:4,1780,27.6602096557617,2.55824995040894,34.7074012756348,34.708927154541,1.94200000260025,0,128.913803100586,342
Rhincodon,typus,-17.75,119.75,3111:479:4,234,27.9350929260254,16.4229507446289,34.8394775390625,34.7986145019531,2.95999995432794,0,111.225547790527,256
Rhincodon,typus,-17.75,120.75,3112:370:4,188,27.8604393005371,24.8425598144531,34.8586044311523,34.7044372558594,4.06200019642711,0,197.750564575195,167
Rhincodon,typus,-17.75,178.75,3117:478:4,180,27.1596183776855,25.8598690032959,34.7362251281738,35.3624496459961,2.33800010755658,0,210.091842651367,22
Rhincodon,typus,-17.25,43.25,3104:373:1,584,27.5608520507813,26.4329357147217,34.8982048034668,35.0710296630859,4.09899977967143,0,209.665802001953,106
Rhincodon,typus,-17.25,50.75,3105:370:2,4042,26.6901588439941,0.705689013004303,34.9648895263672,34.7104034423828,1.03199994191527,0,205.968978881836,142
Rhincodon,typus,-17.25,177.75,3117:477:2,60,27.6785411834717,23.4465026855469,34.6685752868652,35.7377815246582,2.81099998392165,0,188.151901245117,23
Rhincodon,typus,-16.75,40.75,3104:360:4,2107,27.4553108215332,2.20124101638794,34.9788970947266,34.7706336975098,4.2360001243650895,0,156.46484375,128
Rhincodon,typus,-16.75,42.75,3104:362:4,1994,27.6190395355225,2.23206996917725,34.9509010314941,34.7623825073242,2.27500009350479,0,150.977920532227,109
Rhincodon,typus,-16.75,43.25,3104:363:3,1021,27.6213455200195,26.7529926300049,34.8990440368652,35.0444869995117,3.52400005795062,0,208.08805847168,130
Rhincodon,typus,-16.75,49.75,3104:469:4,10,26.417537689209,26.2237091064453,34.796516418457,34.9576988220215,11.4209996536374,0,207.815093994141,15
Rhincodon,typus,-16.75,50.25,3105:360:3,384,26.6553783416748,15.5842761993408,34.9180221557617,35.4074554443359,2.51300004310906,0,185.491119384766,80
Rhincodon,typus,-16.75,109.75,3110:469:4,5655,26.8983764648438,0.703320980072021,34.5946235656738,34.7117118835449,1.0910000419244201,0,200.215606689453,750
Rhincodon,typus,-16.75,114.75,3111:364:4,2223,27.5986843109131,2.59163808822632,34.6082038879395,34.7027931213379,1.2700000079348701,0,129.845565795898,498
Rhincodon,typus,-16.75,115.75,3111:465:4,3274,27.7612400054932,0.928153991699219,34.6104393005371,34.7219276428223,1.35899998713285,0,182.815658569336,477
Rhincodon,typus,-16.75,116.75,3111:466:4,2983,27.8783702850342,1.25857400894165,34.5895156860352,34.7260322570801,1.39400002080947,0,171.459243774414,445
Rhincodon,typus,-16.75,119.75,3111:469:4,452,28.1959934234619,8.68429279327393,34.7410736083984,34.6471710205078,2.1079999860376097,0,108.235305786133,297
Rhincodon,typus,-16.75,120.75,3112:360:4,278,28.1960563659668,15.0339469909668,34.8006057739258,34.7641067504883,3.1290000770241,0,109.921455383301,193
Rhincodon,typus,-16.75,148.75,3114:468:4,928,26.6976833343506,4.46111392974854,34.9570350646973,34.4553680419922,0.865000009071082,0,172.218276977539,311
Rhincodon,typus,-16.75,170.75,3117:360:4,3253,27.7184276580811,1.40860998630524,34.643310546875,34.6880111694336,0.555999984499067,0,147.829315185547,293
Rhincodon,typus,-16.75,-5.25,5100:465:3,4489,22.3555870056152,2.03728008270264,36.5177536010742,34.8870010375977,2.46899994090199,0,236.769683837891,177
Rhincodon,typus,-16.25,50.25,3105:360:1,404,26.6542358398438,23.4158039093018,34.9202842712402,35.1428146362305,2.76300008408725,0,211.913269042969,80
Rhincodon,typus,-16.25,51.75,3105:361:2,4402,26.7855033874512,0.673794984817505,34.9258155822754,34.7121315002441,1.39700004365295,0,207.067291259766,223
Rhincodon,typus,-16.25,145.75,3114:465:2,27,26.3383255004883,26.351806640625,35.009895324707,34.9795684814453,7.07100005820394,0,205.735702514648,50
Rhincodon,typus,-16.25,167.75,3116:467:2,610,27.8977470397949,7.43386697769165,34.5803375244141,34.4480895996094,1.29499996546656,0,182.705032348633,19
Rhincodon,typus,-16.25,-151.75,5115:361:2,2429,27.9499740600586,2.05208992958069,35.8712921142578,34.6320571899414,0.861999986227602,0,148.619094848633,26
Rhincodon,typus,-16.25,-152.25,5115:362:1,3194,27.9832630157471,1.35917496681213,35.8541679382324,34.6860008239746,0.670999987050891,0,170.526351928711,26
Rhincodon,typus,-15.75,12.25,3101:352:3,36,20.5812835693359,18.8214340209961,35.6942863464355,35.5199241638184,64.5964071154594,0,133.019165039063,1
Rhincodon,typus,-15.75,109.75,3110:459:4,5686,27.2914409637451,0.703978002071381,34.4414253234863,34.7120361328125,1.34499999694526,0,200.12890625,758
Rhincodon,typus,-15.75,121.75,3112:351:4,64,28.178918838501,26.7914333343506,34.754638671875,34.5627937316895,2.85600009374321,0,205.770568847656,171
Rhincodon,typus,-15.75,-5.75,5100:455:4,2972,22.605770111084,2.81452298164368,36.5627746582031,34.9124145507813,1.69800000730902,0,238.082473754883,26
Rhincodon,typus,-15.75,-146.75,5114:456:4,556,27.9010887145996,27.873628616333,35.9617652893066,36.1358070373535,5.71999978274107,0,200.467041015625,131
Rhincodon,typus,-15.75,-147.75,5114:457:4,3517,27.9558181762695,1.29510903358459,35.9373588562012,34.6864776611328,5.13300020247698,0,175.301620483398,107
Rhincodon,typus,-15.25,145.75,3114:455:2,474,26.6401481628418,5.37410497665405,34.8967361450195,34.4408874511719,2.9589999467134502,0,184.084564208984,80
Rhincodon,typus,-15.25,-148.25,5114:458:1,2043,28.0531635284424,2.39929795265198,35.9154815673828,34.6101570129395,5.93600003048778,0,143.653289794922,109
Rhincodon,typus,-15.25,-148.75,5114:458:2,3654,28.105037689209,1.24408602714539,35.9078750610352,34.6941909790039,4.69900015741587,0,176.328872680664,131
Rhincodon,typus,-15.25,-150.75,5115:350:2,4410,28.1417961120605,1.01317894458771,35.8685607910156,34.6994285583496,1.4230000087991401,0,186.002426147461,208
Rhincodon,typus,-14.75,47.25,3104:247:3,421,27.7289009094238,27.6006450653076,34.6349678039551,34.8951721191406,24.6530007570982,0,203.969528198242,24
Rhincodon,typus,-14.75,109.75,3110:249:4,5635,27.6059513092041,0.709415972232819,34.3122711181641,34.7121505737305,1.9980000797659203,0,199.606185913086,675
Rhincodon,typus,-14.75,117.75,3111:247:4,5729,28.3149795532227,0.798631012439728,34.3646774291992,34.7117500305176,2.11700005456805,0,188.368667602539,575
Rhincodon,typus,-14.75,118.75,3111:248:4,5138,28.4195365905762,0.807272970676422,34.3994598388672,34.7117576599121,1.94900005590171,0,188.405456542969,483
Rhincodon,typus,-14.75,119.75,3111:249:4,2656,28.5035839080811,1.83182895183563,34.4489364624023,34.7306518554688,1.82699994184077,0,150.30549621582,397
Rhincodon,typus,-14.75,121.75,3112:141:4,290,28.5436172485352,12.0662937164307,34.609619140625,34.6478385925293,2.72300001233816,0,110.295555114746,252
Rhincodon,typus,-14.75,122.75,3112:142:4,102,28.498649597168,24.1194324493408,34.6187591552734,34.5381660461426,3.10399988666177,0,182.580825805664,221
Rhincodon,typus,-14.75,145.75,3114:245:4,812,26.7565422058105,2.82450890541077,34.867919921875,34.592212677002,2.68699997104704,0,137.51692199707,94
Rhincodon,typus,-14.75,-147.75,5114:247:4,1282,28.0870704650879,2.69031095504761,35.9118576049805,34.5843048095703,5.27699990198016,0,140.54052734375,27
Rhincodon,typus,-14.75,-148.25,5114:248:3,1612,28.1213188171387,3.02108693122864,35.9038925170898,34.5685920715332,5.18399989232421,0,138.222381591797,108
Rhincodon,typus,-14.25,121.75,3112:141:2,642,28.6690139770508,9.16110610961914,34.4693412780762,34.6199035644531,2.3219999857246902,0,108.554779052734,301
Rhincodon,typus,-14.25,145.75,3114:245:2,2234,26.9855804443359,1.7262419462204,34.828800201416,34.6880722045898,1.8019999843090801,0,164.098983764648,128
Rhincodon,typus,-14.25,-144.75,5114:144:2,2392,28.000301361084,2.2318160533905,35.9306488037109,34.6100540161133,3.68599989451468,0,144.021179199219,131
Rhincodon,typus,-14.25,-146.25,5114:246:1,2819,28.092378616333,1.45558297634125,35.8925476074219,34.6800155639648,5.0050001591444,0,159.781463623047,108
Rhincodon,typus,-14.25,-170.75,5117:140:2,2273,28.6931896209717,28.6697101593018,35.1331825256348,35.282398223877,0.453999993624166,0,198.228591918945,26
Rhincodon,typus,-14.25,-177.25,5117:247:1,1670,28.6767692565918,2.90845108032227,34.8534202575684,34.5739402770996,0.44599999091588,0,142.864547729492,162
Rhincodon,typus,-14.25,-177.75,5117:247:2,1647,28.6629009246826,2.17014288902283,34.8357009887695,34.6307983398438,0.46199999633245203,0,141.367889404297,108
Rhincodon,typus,-14.25,-178.25,5117:248:1,1649,28.6594848632813,2.91648411750793,34.8159370422363,34.5736541748047,0.511999998707324,0,142.882522583008,26
Rhincodon,typus,-14.25,-179.75,5117:249:2,2249,28.6461734771729,1.89914798736572,34.7630615234375,34.6536750793457,0.429999985499308,0,145.986663818359,216
Rhincodon,typus,-13.75,8.75,3100:238:4,4544,22.6603202819824,1.97567999362946,36.1436233520508,34.8895301818848,8.58199968934059,0,231.934127807617,408
Rhincodon,typus,-13.75,109.75,3110:239:4,5201,27.8316612243652,0.750283002853394,34.1933975219727,34.7158164978027,2.58100009523332,0,197.262817382813,602
Rhincodon,typus,-13.75,120.75,3112:130:4,2375,28.614200592041,1.83374905586243,34.2712898254395,34.7308769226074,2.4679999332875,0,149.672271728516,405
Rhincodon,typus,-13.75,122.75,3112:132:4,385,28.7108879089355,9.09424591064453,34.404483795166,34.5856857299805,2.46399990282953,0,108.650527954102,286
Rhincodon,typus,-13.75,-170.25,5117:130:3,3928,28.7848453521729,1.50540900230408,35.1317596435547,34.6759986877441,0.312999996822327,0,154.064788818359,132
Rhincodon,typus,-13.75,-171.75,5117:131:4,1244,28.8145389556885,27.8633880615234,35.0448303222656,35.7086219787598,1.09499995596707,0,204.521682739258,18
Rhincodon,typus,-13.75,-179.75,5117:239:4,1997,28.7809505462646,2.01682305335999,34.7485847473145,34.6279144287109,0.44199998956173703,0,143.619155883789,225
Rhincodon,typus,-13.25,45.75,3104:235:2,3483,27.848840713501,1.45028400421143,34.9022216796875,34.7216415405273,2.58999993093312,0,166.990020751953,132
Rhincodon,typus,-13.25,48.25,3104:238:1,283,28.1296882629395,27.760440826416,34.4744720458984,34.8102607727051,5.67599991336465,0,202.45915222168,26
Rhincodon,typus,-13.25,148.25,3114:238:1,4318,27.4438533782959,1.54943203926086,34.6798553466797,34.7185935974121,2.3199999704957,0,179.595306396484,362
Rhincodon,typus,-13.25,-80.25,5108:130:1,4656,20.8488273620605,1.4094489812851,35.2149772644043,34.6964225769043,11.8829999119043,0,140.299423217773,388
Rhincodon,typus,-13.25,-91.75,5109:131:2,3765,22.4973640441895,1.42572605609894,35.6126136779785,34.6872062683105,9.48700029402971,0,138.330093383789,1399
Rhincodon,typus,-13.25,-176.25,5117:236:1,1850,28.8818111419678,28.877649307251,34.8436851501465,34.997932434082,0.589000002946705,0,197.907440185547,27
Rhincodon,typus,-13.25,-176.75,5117:236:2,3689,28.8912315368652,0.804225981235504,34.825309753418,34.7125625610352,0.543000001925975,0,206.95930480957,108
Rhincodon,typus,-13.25,-177.25,5117:237:1,3869,28.8859767913818,0.822080016136169,34.8083038330078,34.7108917236328,0.521000009030104,0,205.032150268555,162
Rhincodon,typus,-13.25,-178.25,5117:238:1,2738,28.8715152740479,1.53481900691986,34.7850112915039,34.6670455932617,0.49900001613423195,0,147.253509521484,165
Rhincodon,typus,-13.25,-179.25,5117:239:1,1916,28.8765029907227,2.0018630027771,34.7521591186523,34.630989074707,0.518999993801117,0,142.056823730469,209
Rhincodon,typus,-12.75,45.25,3104:225:3,687,27.7510890960693,23.9728984832764,34.9026985168457,35.0982856750488,2.97900009900331,0,202.950378417969,25
Rhincodon,typus,-12.75,100.75,3110:120:4,5403,27.7357578277588,0.738521993160248,34.2043914794922,34.7157020568848,1.69199996162206,0,199.441375732422,492
Rhincodon,typus,-12.75,107.75,3110:227:4,4691,27.8518009185791,0.73232901096344,34.156982421875,34.7125549316406,3.05499997921288,0,197.991622924805,365
Rhincodon,typus,-12.75,108.75,3110:228:4,4510,27.9094467163086,0.803936004638672,34.133731842041,34.7125205993652,3.29599995166063,0,192.329971313477,449
Rhincodon,typus,-12.75,119.75,3111:229:4,3655,28.5994777679443,0.965008974075317,34.1017036437988,34.7236595153809,3.51299997419119,0,179.805953979492,338
Rhincodon,typus,-12.75,120.75,3112:120:4,2258,28.6470909118652,2.08937001228333,34.1051063537598,34.7174491882324,3.54399997740984,0,138.89485168457,302
Rhincodon,typus,-12.75,121.75,3112:121:4,1987,28.6996002197266,2.55224108695984,34.1316947937012,34.6967849731445,3.35999997332692,0,124.997802734375,277
Rhincodon,typus,-12.75,122.75,3112:122:4,685,28.7258338928223,7.37465190887451,34.1501502990723,34.5807647705078,2.86099989898503,0,108.791999816895,277
Rhincodon,typus,-12.75,123.75,3112:123:4,240,28.6787261962891,15.7539653778076,34.1934432983398,34.5768623352051,2.76400009170175,0,116.595855712891,283
Rhincodon,typus,-12.75,-171.75,5117:121:4,4801,28.9635944366455,0.705899000167847,34.994213104248,34.7108154296875,0.432000000728294,0,208.808486938477,132
Rhincodon,typus,-12.75,-177.75,5117:227:4,2375,28.9575824737549,1.46221494674683,34.7835998535156,34.6671943664551,0.577999977394938,0,151.038116455078,226
Rhincodon,typus,-12.25,43.25,3104:123:1,3114,27.633373260498,1.49925494194031,34.9246559143066,34.7176132202148,3.66599997505546,0,163.991592407227,109
Rhincodon,typus,-12.25,48.75,3104:228:2,410,27.4050045013428,26.2723865509033,34.7438468933105,34.9757919311523,5.89800020679832,0,207.085540771484,26
Rhincodon,typus,-12.25,114.25,3111:124:1,4553,28.2188835144043,0.825026988983154,34.0073776245117,34.7160034179688,4.20700013637543,0,190.197357177734,444
Rhincodon,typus,-12.25,122.75,3112:122:2,745,28.6628551483154,7.79625082015991,33.9693412780762,34.5779266357422,3.8370001129805997,0,109.734199523926,221
Rhincodon,typus,-12.25,123.25,3112:123:1,214,28.6297874450684,14.6939640045166,33.9735221862793,34.5627021789551,3.57800000347197,0,118.646545410156,221
Rhincodon,typus,-12.25,141.75,3114:121:2,8,27.7094821929932,27.6782360076904,34.3505058288574,34.4474754333496,11.438318528235,0,202.951736450195,16
Rhincodon,typus,-12.25,142.25,3114:122:1,1,27.4199352264404,27.5357189178467,34.5181884765625,34.5717353820801,11.953598819673099,0,202.950942993164,0
Rhincodon,typus,-12.25,-79.75,5107:229:2,4739,20.8563785552979,1.42138600349426,35.1689987182617,34.6941719055176,15.107000246643999,0,139.674530029297,292
Rhincodon,typus,-12.25,-174.75,5117:124:2,3386,29.0326843261719,3.35603904724121,34.8500823974609,34.5638389587402,0.480999995488673,0,134.736053466797,251
Rhincodon,typus,-12.25,-175.75,5117:225:2,2862,29.0333271026611,2.26503491401672,34.837100982666,34.615306854248,0.503999995999038,0,138.426498413086,178
Rhincodon,typus,-12.25,-177.75,5117:227:2,2164,29.0340423583984,2.48107504844666,34.7702369689941,34.5893898010254,0.646999978926033,0,138.33757019043,251
Rhincodon,typus,-12.25,-178.75,5117:228:2,2487,29.0285892486572,1.53605103492737,34.7287101745605,34.6688232421875,0.570999982301146,0,146.387084960938,283
Rhincodon,typus,-11.75,43.25,3104:113:3,1392,27.6040916442871,2.26624369621277,34.9214477539063,34.7419013977051,3.9337277412414604,0,148.697814941406,22
Rhincodon,typus,-11.75,105.75,3110:215:4,5197,27.883279800415,0.754862010478973,34.1181564331055,34.7142753601074,3.18400003015995,0,196.477447509766,166
Rhincodon,typus,-11.75,119.75,3111:219:4,4070,28.5060787200928,0.910943984985352,33.9242935180664,34.725757598877,5.33499987795949,0,182.281265258789,230
Rhincodon,typus,-11.75,120.75,3112:110:4,3537,28.5622711181641,1.0981570482254,33.9027900695801,34.7258682250977,5.15000009909272,0,173.9150390625,210
Rhincodon,typus,-11.75,121.75,3112:111:4,2925,28.6246070861816,1.45850300788879,33.8775749206543,34.719554901123,4.82300017029047,0,163.81005859375,166
Rhincodon,typus,-11.75,122.75,3112:112:4,894,28.6527976989746,7.37172222137451,33.858699798584,34.5801086425781,4.70599997788668,0,110.249389648438,166
Rhincodon,typus,-11.75,123.75,3112:113:4,240,28.659782409668,14.4052839279175,33.8891296386719,34.557258605957,3.9289998821914196,0,120.457565307617,178
Rhincodon,typus,-11.75,144.25,3114:114:3,1237,27.1129360198975,2.37516188621521,34.7900505065918,34.6231918334961,1.71600002795458,0,137.584503173828,145
Rhincodon,typus,-11.75,-77.25,5107:217:3,87,18.2189998626709,17.7786464691162,34.9571685791016,35.1131286621094,93.9470008015633,0,181.702758789063,19
Rhincodon,typus,-11.75,-174.75,5117:114:4,4526,29.0854969024658,0.735292017459869,34.8316078186035,34.7122230529785,0.594999990426004,0,208.225692749023,288
Rhincodon,typus,-11.75,-177.75,5117:217:4,2345,29.0981006622314,1.62293004989624,34.7434463500977,34.657772064209,0.6150000263005501,0,142.570739746094,288
